Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
cantaloupe,edu.illinois.library.cantaloupe.ApplicationServer.setHTTPSKeyStoreType,0,0,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.TIFFMetadata.getNativeMetadata,1,0,7,0,"edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithBufferedImage,edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithBufferedImageAndEXIFMetadata,edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithBufferedImageAndXMPMetadata,edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithPlanarImage,edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithPlanarImageAndEXIFMetadata,edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithPlanarImageAndIPTCMetadata,edu.illinois.library.cantaloupe.processor.codec.TIFFImageWriterTest.testWriteWithPlanarImageAndXMPMetadata",
cantaloupe,edu.illinois.library.cantaloupe.resource.iiif.v2.IdentifierResource.getSupportedMethods,0,0,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.cache.HeapCacheProtos.Cache.equals,0,0,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.test.Assert.HTTPAssert.assertConnectionRefused,1,1,2,2,"edu.illinois.library.cantaloupe.ApplicationServerTest.stopStopsHTTPSServer,edu.illinois.library.cantaloupe.ApplicationServerTest.stopStopsHTTPServer","edu.illinois.library.cantaloupe.ApplicationServerTest.stopStopsHTTPSServer,edu.illinois.library.cantaloupe.ApplicationServerTest.stopStopsHTTPServer"
cantaloupe,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStream.logStatistics,1,0,25,0,"edu.illinois.library.cantaloupe.source.HTTPStreamFactory2Test.testNewSeekableStreamReturnsContent,edu.illinois.library.cantaloupe.source.HTTPStreamFactory2Test.testNewSeekableStreamSendsCustomHeaders,edu.illinois.library.cantaloupe.source.HTTPStreamFactory2Test.testNewSeekableStreamWhenChunkingIsEnabledAndServerAcceptsRanges,edu.illinois.library.cantaloupe.source.HTTPStreamFactory2Test.testNewSeekableStreamWithChunkCacheEnabled,edu.illinois.library.cantaloupe.source.HTTPStreamFactoryTest.testNewSeekableStreamReturnsContent,edu.illinois.library.cantaloupe.source.HTTPStreamFactoryTest.testNewSeekableStreamSendsCustomHeaders,edu.illinois.library.cantaloupe.source.HTTPStreamFactoryTest.testNewSeekableStreamWhenChunkingIsEnabledAndServerAcceptsRanges,edu.illinois.library.cantaloupe.source.HTTPStreamFactoryTest.testNewSeekableStreamWithChunkCacheEnabled,edu.illinois.library.cantaloupe.source.S3StreamFactoryTest.testNewSeekableStream,edu.illinois.library.cantaloupe.source.S3StreamFactoryTest.testNewSeekableStreamClassWithChunkingEnabled,edu.illinois.library.cantaloupe.source.S3StreamFactoryTest.testNewSeekableStreamWithChunkCacheEnabled,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithBMP,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithChunkCacheDisabled,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithChunkCacheEnabled,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithGIF,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithJPEG,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithPNG,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithTIFF,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithWindowSizeLargerThanLength,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.functionalTestWithWindowSizeSmallerThanLength,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.testConstructor1ReadsLength,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.testGetWindowSize,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.testRead1,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.testRead2,edu.illinois.library.cantaloupe.source.stream.HTTPImageInputStreamTest.testSeek",
cantaloupe,edu.illinois.library.cantaloupe.process.ProcessStarter.setErrorConsumer,0,0,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.resource.ImageRepresentation.write,0,0,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.readSequence,1,1,5,3,"edu.illinois.library.cantaloupe.processor.Java2dProcessorTest.testProcessWithAllSupportedOutputFormats,edu.illinois.library.cantaloupe.processor.Java2dProcessorTest.testProcessWithAnimatedGIF,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequenceWithAnimatedImage,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequenceWithStaticImage,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testWriteWithSequence","edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequenceWithAnimatedImage,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadSequenceWithStaticImage,edu.illinois.library.cantaloupe.processor.codec.GIFImageWriterTest.testWriteWithSequence"
cantaloupe,edu.illinois.library.cantaloupe.http.Reference.getRelativePath,1,1,3,1,"edu.illinois.library.cantaloupe.http.ReferenceTest.testGetRelativePath,edu.illinois.library.cantaloupe.resource.AbstractResourceTest.testGetPublicReferenceFallsBackToHTTPSRequest,edu.illinois.library.cantaloupe.resource.AbstractResourceTest.testGetPublicReferenceUsingXForwardedHeaders",edu.illinois.library.cantaloupe.http.ReferenceTest.testGetRelativePath
