Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
objenesis,org.objenesis.tck.SerializableTest.IsExternalizableAndSerializable.writeExternal,0,0,0,0,,
objenesis,org.objenesis.ClassReader.CONSTANT_NameAndType_info.toString,0,0,0,0,,
objenesis,org.objenesis.instantiator.basic.ObjectInputStreamInstantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.instantiator.basic.ProxyingInstantiator.writeExtendingClass,0,0,0,0,,
objenesis,org.objenesis.ObjenesisBase.getInstantiatorOf,1,1,7,2,"org.objenesis.ExternalizableTest.test,org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testNewInstance,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.SerializingInstantiatorTest.testNotSerializable,org.objenesis.tck.ObjenesisTest.test,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat","org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache"
objenesis,org.objenesis.tck.AbstractLoaderTest.setUp,0,0,0,0,,
objenesis,org.objenesis.tck.SerializableTest.IsExternalizableButExtends.writeExternal,0,0,0,0,,
objenesis,org.objenesis.instantiator.sun.SunReflectionFactoryInstantiator.getJavaLangObjectConstructor,1,0,3,0,"org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.tck.ObjenesisTest.test",
objenesis,org.objenesis.instantiator.android.AndroidSerializationInstantiator.getNewInstanceMethod,0,0,0,0,,
objenesis,org.objenesis.instantiator.util.ClassDefinitionUtils.writeClass,0,0,0,0,,
objenesis,org.objenesis.tck.ObjenesisTest.JUnitReporter.endTests,0,0,0,0,,
objenesis,org.objenesis.gae.JspWriterListener.instantiatorNotFound,0,0,0,0,,
objenesis,org.objenesis.strategy.PlatformDescription.getIsAndroidOpenJDK,1,1,2,1,"org.objenesis.strategy.PlatformDescriptionTest.isJvmName,org.objenesis.tck.ObjenesisTest.test",org.objenesis.strategy.PlatformDescriptionTest.isJvmName
objenesis,org.objenesis.instantiator.SerializationInstantiatorHelper.getNonSerializableSuperClass,1,0,2,0,"org.objenesis.ExternalizableTest.test,org.objenesis.tck.ObjenesisTest.test",
objenesis,org.objenesis.ObjenesisHelper.getSerializableObjectInstantiatorOf,0,0,0,0,,
objenesis,org.objenesis.tck.TextReporter.exception,1,1,1,1,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat
objenesis,org.objenesis.gae.JspReporter.startTest,0,0,0,0,,
objenesis,org.objenesis.tck.SerializableTest.verify,0,0,0,0,,
objenesis,org.objenesis.tck.Candidate.toString,1,0,1,0,org.objenesis.tck.ObjenesisTest.test,
objenesis,org.objenesis.instantiator.basic.NullInstantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.instantiator.gcj.GCJInstantiatorBase.initialize,0,0,0,0,,
objenesis,org.objenesis.tck.TextReporter.printResult,1,0,1,0,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat,
objenesis,org.objenesis.tck.SerializableTest.IsExternalizable.writeReplace,0,0,0,0,,
objenesis,org.objenesis.gae.JspReporter.addResult,0,0,0,0,,
objenesis,org.objenesis.ExternalizableTest.A.readExternal,0,0,0,0,,
objenesis,org.objenesis.strategy.PlatformDescription.isThisJVM,1,0,3,0,"org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.strategy.PlatformDescriptionTest.isJvmName,org.objenesis.tck.ObjenesisTest.test",
objenesis,org.objenesis.tck.features.NotSerializableClass.isCompliant,1,0,1,0,org.objenesis.tck.ObjenesisTest.test,
objenesis,org.objenesis.strategy.StdInstantiatorStrategy.newInstantiatorOf,1,0,4,0,"org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testNewInstance,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.tck.ObjenesisTest.test",
objenesis,org.objenesis.instantiator.sun.MagicInstantiatorTest.before,0,0,0,0,,
objenesis,org.objenesis.tck.candidates.ConstructorWithArguments.toString,0,0,0,0,,
objenesis,org.objenesis.tck.features.ExtendsSerializableClass.isCompliant,1,0,1,0,org.objenesis.tck.ObjenesisTest.test,
objenesis,org.objenesis.strategy.PlatformDescription.describePlatform,1,0,3,0,"org.objenesis.tck.ObjenesisTest.test,org.objenesis.tck.TCKTest.testReportsAllCandidatesAndInstantiatorCombinationsToReporter,org.objenesis.tck.TCKTest.testReportsSuccessIfCandidateCanBeInstantiated",
objenesis,org.objenesis.strategy.PlatformDescription.getOldAndroidVersion,0,0,0,0,,
objenesis,org.objenesis.instantiator.sun.SunReflectionFactoryInstantiator.newInstance,1,1,4,2,"org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testNewInstance,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.tck.ObjenesisTest.test","org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache"
objenesis,org.objenesis.instantiator.sun.MagicInstantiator.getInstantiator,0,0,0,0,,
objenesis,org.objenesis.ObjenesisHelper.newInstance,0,0,0,0,,
objenesis,org.objenesis.tck.TextReporter.result,1,1,1,1,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat
objenesis,org.objenesis.instantiator.util.DefineClassHelper.Java11.module,0,0,0,0,,
objenesis,org.objenesis.tck.TCKTest.CandidateD.isCompliant,0,0,0,0,,
objenesis,org.objenesis.instantiator.sun.MagicInstantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.instantiator.sun.SunReflectionFactoryHelper.createReflectionFactory,1,0,5,0,"org.objenesis.ExternalizableTest.test,org.objenesis.ObjenesisTest.testGetInstantiatorOf,org.objenesis.ObjenesisTest.testNewInstance,org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.tck.ObjenesisTest.test",
objenesis,org.objenesis.instantiator.basic.ConstructorInstantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.tck.OsgiTest.getImplementationVersion,0,0,0,0,,
objenesis,org.objenesis.tck.AbstractLoader.loadFrom,1,1,4,2,"org.objenesis.tck.AbstractLoaderTest.testLoadsFromResourceInClassPath,org.objenesis.tck.AbstractLoaderTest.testReadsClassesAndDescriptionsFromPropertiesFile,org.objenesis.tck.AbstractLoaderTest.testReportsMissingClassesToErrorHandler,org.objenesis.tck.ObjenesisTest.test","org.objenesis.tck.AbstractLoaderTest.testReadsClassesAndDescriptionsFromPropertiesFile,org.objenesis.tck.AbstractLoaderTest.testReportsMissingClassesToErrorHandler"
objenesis,org.objenesis.instantiator.util.ClassUtils.newInstance,1,1,2,2,"org.objenesis.instantiator.util.ClassUtilsTest.testNewInstance_noArgsConstructorAbsent,org.objenesis.instantiator.util.ClassUtilsTest.testNewInstance_noArgsConstructorPresent","org.objenesis.instantiator.util.ClassUtilsTest.testNewInstance_noArgsConstructorAbsent,org.objenesis.instantiator.util.ClassUtilsTest.testNewInstance_noArgsConstructorPresent"
objenesis,org.objenesis.gae.JspReporter.printResult,0,0,0,0,,
objenesis,org.objenesis.instantiator.sun.SunReflectionFactorySerializationInstantiator.newInstance,1,0,2,0,"org.objenesis.ExternalizableTest.test,org.objenesis.tck.ObjenesisTest.test",
objenesis,org.objenesis.instantiator.basic.ObjectStreamClassInstantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.tck.TextReporter.pad,1,0,1,0,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat,
objenesis,org.objenesis.strategy.SingleInstantiatorStrategy.newInstantiatorOf,1,0,1,0,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat,
objenesis,org.objenesis.ClassReader.Code_attribute.toString,0,0,0,0,,
objenesis,org.objenesis.tck.Candidate.getTypes,0,0,0,0,,
objenesis,org.objenesis.tck.TCK.runTest,1,0,3,0,"org.objenesis.tck.ObjenesisTest.test,org.objenesis.tck.TCKTest.testReportsAllCandidatesAndInstantiatorCombinationsToReporter,org.objenesis.tck.TCKTest.testReportsSuccessIfCandidateCanBeInstantiated",
objenesis,org.objenesis.ClassReader.CONSTANT_Class_info.toString,0,0,0,0,,
objenesis,org.objenesis.instantiator.util.DefineClassHelper.Java11.defineClass,0,0,0,0,,
objenesis,org.objenesis.gae.JspReporter.startTests,0,0,0,0,,
