Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
commons-bcel,org.apache.bcel.generic.InstructionFactory.createInstanceOf,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.VerifyDialog.getPass1Panel,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.ICONST.getValue,1,0,1,0,org.apache.bcel.util.BCELifierTestCase.testJavapCompare,
commons-bcel,org.apache.bcel.verifier.structurals.ExecutionVisitor.visitAALOAD,0,0,0,0,,
commons-bcel,Mini.ASTInteger.code,0,0,0,0,,
commons-bcel,org.apache.bcel.Const.getInterfacesImplementedByArrays,1,0,1,0,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn,
commons-bcel,org.apache.bcel.verifier.structurals.InstConstraintVisitor.visitIF_ICMPGE,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.EmptyVisitor.visitStackConsumer,1,0,2,0,"org.apache.bcel.verifier.VerifierReturnTestCase.testInvalidReturn,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn",
commons-bcel,Mini.MiniC.addError,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.structurals.InstConstraintVisitor.visitJSR_W,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.LocalVariable.getConstantPool,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.EmptyVisitor.visitLCONST,1,0,1,0,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,
commons-bcel,org.apache.bcel.generic.ClassGen.removeObserver,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.LocalVariableGen.setName,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.DescendingVisitor.visit,1,0,9,0,"org.apache.bcel.verifier.VerifierArrayAccessTestCase.testInvalidArrayAccess,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeInterface,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeVirtual,org.apache.bcel.verifier.VerifierReturnTestCase.testInvalidReturn,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn,org.apache.bcel.verifier.VerifierTestCase.testDefaultMethodValidation",
commons-bcel,org.apache.bcel.classfile.DescendingVisitor.visitEnclosingMethod,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.IDIV.getExceptions,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.FREM.accept,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.structurals.ExecutionVisitor.visitLOOKUPSWITCH,0,0,0,0,,
commons-bcel,org.apache.bcel.CounterVisitorTestCase.testMethodCount,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.ConstantMethodHandle.setReferenceKind,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.ReferenceType.isCastableTo,1,0,2,0,"org.apache.bcel.verifier.VerifierReturnTestCase.testInvalidReturn,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn",
commons-bcel,org.apache.bcel.generic.ConstantPoolGen.lookupInterfaceMethodref,0,0,0,0,,
commons-bcel,org.apache.bcel.verifier.structurals.OperandStack.hashCode,0,0,0,0,,
commons-bcel,org.apache.bcel.LocalVariableTypeTableTestCase.createPrintln,1,0,1,0,org.apache.bcel.LocalVariableTypeTableTestCase.testWithGenericArguement,
commons-bcel,org.apache.bcel.classfile.DescendingVisitor.visitConstantModule,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.GOTO.dump,1,0,5,0,"org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules",
commons-bcel,org.apache.bcel.generic.INSTANCEOF.getLoadClassType,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.MethodGen.addLineNumber,1,0,15,0,"org.apache.bcel.LocalVariableTypeTableTestCase.testWithGenericArguement,org.apache.bcel.PLSETestCase.testB295,org.apache.bcel.PLSETestCase.testB79,org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.classfile.ConstantPoolTestCase.testConstantToString,org.apache.bcel.generic.MethodGenTestCase.testInvalidNullMethodBody_EmptyStaticInit,org.apache.bcel.generic.MethodGenTestCase.testRemoveLocalVariables,org.apache.bcel.util.BCELifierTestCase.testJavapCompare,org.apache.bcel.util.BCELifierTestCase.testStart,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeInterface,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeVirtual,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn",
commons-bcel,org.apache.bcel.verifier.statics.Pass2Verifier.FAMRAV_Visitor.visitConstantInterfaceMethodref,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.JavaClass.getClassNameIndex,1,0,1,0,org.apache.bcel.PerformanceTest.testPerformance,
commons-bcel,org.apache.bcel.generic.EmptyVisitor.visitJSR,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.Constant.copy,0,0,0,0,,
commons-bcel,org.apache.bcel.CounterVisitorTestCase.testConstantLongCount,0,0,0,0,,
