Project Name,Benchmark Name,Count,Direct Count,Methods,Direct Methods
feign,feign.benchmark.DecoderIteratorsBenchmark.decode,0,0,,
feign,feign.benchmark.RealRequestBenchmarks.query_baseCaseUsingOkHttp,0,0,,
feign,feign.benchmark.RealRequestBenchmarks.query_feignUsingOkHttp,58,3,"feign.RequestTemplate.path,feign.RequestTemplate.appendQuery,feign.template.QueryTemplate.queryString,feign.RequestTemplate.query,feign.SynchronousMethodHandler.targetRequest,feign.RequestTemplate.queries,feign.RequestTemplate.uri,feign.Response.toBuilder,feign.Request.headers,feign.benchmark.RealRequestBenchmarks.tearDown,feign.SynchronousMethodHandler.invoke,feign.Util.ensureClosed,feign.template.Template.parseTemplate,feign.Response.builder,feign.template.QueryTemplate.expand,feign.SynchronousMethodHandler.executeAndDecode,feign.RequestTemplate.from,feign.okhttp.OkHttpClient.execute,feign.template.UriUtils.isAlpha,feign.RequestTemplate.header,feign.okhttp.OkHttpClient.toOkHttpRequest,feign.template.QueryTemplate.toString,feign.RequestTemplate.target,feign.RequestTemplate.resolve,feign.template.HeaderTemplate.from,feign.template.Literal.create,feign.template.Template.expand,feign.template.QueryTemplate.create,feign.Response.close,feign.Util.isBlank,feign.okhttp.OkHttpClient.toFeignResponse,feign.template.UriUtils.isAbsolute,feign.template.HeaderTemplate.expand,feign.template.Template.toString,feign.RequestTemplate.url,feign.RequestTemplate.extractQueryTemplates,feign.template.Template.parseFragment,feign.MethodMetadata.queryMapIndex,feign.template.QueryTemplate.getValues,feign.okhttp.OkHttpClient.toMap,feign.template.UriUtils.encode,feign.template.HeaderTemplate.getValues,feign.template.UriTemplate.create,feign.AsyncResponseHandler.handleResponse,feign.RequestTemplate.headers,feign.template.UriUtils.isUnreserved,feign.Request.body,feign.template.UriUtils.isEncoded,feign.okhttp.OkHttpClient.toBody,feign.Util.checkNotNull,feign.RequestTemplate.queryLine,feign.RequestTemplate.appendHeader,feign.Request.create,feign.template.UriUtils.encodeInternal,feign.Response.caseInsensitiveCopyOf,feign.template.Template.encodeLiteral,feign.RequestTemplate.request,feign.template.UriUtils.encodeChunk","feign.Response.close,feign.benchmark.RealRequestBenchmarks.tearDown,feign.SynchronousMethodHandler.invoke"
feign,feign.benchmark.WhatShouldWeCacheBenchmarks.buildAndQuery_fake,0,0,,
feign,feign.benchmark.WhatShouldWeCacheBenchmarks.buildAndQuery_fake_cachedApi,88,8,"feign.DeclarativeContract.registerClassAnnotation,feign.MethodMetadata.warnings,feign.template.Template.getVariables,feign.RequestTemplate.appendQuery,feign.RequestTemplate.uri,feign.template.BodyTemplate.create,feign.template.Literal.create,feign.Response.body,feign.template.UriUtils.isAbsolute,feign.RequestTemplate.extractQueryTemplates,feign.RequestTemplate.splitQueryParameter,feign.template.Template.parseFragment,feign.RequestTemplate.getRequestVariables,feign.RequestTemplate.headers,feign.template.UriUtils.isUnreserved,feign.template.UriUtils.isEncoded,feign.RequestTemplate.method,feign.ReflectiveFeign.newInstance,feign.RequestTemplate.appendHeader,feign.RequestTemplate.request,feign.RequestTemplate.path,feign.template.QueryTemplate.queryString,feign.Response.toBuilder,feign.RequestTemplate.hasRequestVariable,feign.SynchronousMethodHandler.invoke,feign.template.Template.parseTemplate,feign.SynchronousMethodHandler.executeAndDecode,feign.RequestTemplate.from,feign.DeclarativeContract.registerParameterAnnotation,feign.template.QueryTemplate.toString,feign.DeclarativeContract.processAnnotationsOnParameter,feign.Util.emptyToNull,feign.template.HeaderTemplate.from,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.RequestTemplate.bodyTemplate,feign.template.Expressions.create,feign.Util.checkNotNull,feign.Response.caseInsensitiveCopyOf,feign.template.Template.encodeLiteral,feign.template.Expressions.stripBraces,feign.template.Expression.getValue,feign.RequestTemplate.query,feign.SynchronousMethodHandler.targetRequest,feign.MethodMetadata.configKey,feign.Util.checkState,feign.MethodMetadata.indexToExpander,feign.Types.getRawType,feign.template.UriUtils.isDigit,feign.template.UriUtils.isReserved,feign.RequestTemplate.resolve,feign.template.QueryTemplate.create,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.QueryTemplate.getValues,feign.Feign.builder,feign.template.UriTemplate.create,feign.template.QueryTemplate.getVariables,feign.Util.isDefault,feign.RequestTemplate.queryLine,feign.Request.create,feign.MethodMetadata.isAlreadyProcessed,feign.template.UriUtils.encodeChunk,feign.MethodMetadata.addWarning,feign.RequestTemplate.queries,feign.Response.builder,feign.template.QueryTemplate.expand,feign.template.UriUtils.isAlpha,feign.RequestTemplate.header,feign.Types.resolve,feign.DeclarativeContract.registerMethodAnnotation,feign.RequestTemplate.target,feign.MethodMetadata.template,feign.template.QueryTemplate.getName,feign.RequestTemplate.decodeSlash,feign.template.Template.expand,feign.Util.isBlank,feign.template.HeaderTemplate.expand,feign.DeclarativeContract.processAnnotationOnMethod,feign.RequestTemplate.url,feign.Feign.configKey,feign.MethodMetadata.isIgnored,feign.template.HeaderTemplate.create,feign.template.UriUtils.encode,feign.template.HeaderTemplate.getValues,feign.AsyncResponseHandler.handleResponse,feign.Util.isNotBlank,feign.template.Literal.getValue,feign.template.UriUtils.encodeInternal","feign.DeclarativeContract.registerClassAnnotation,feign.DeclarativeContract.parseAndValidateMetadata,feign.DeclarativeContract.registerMethodAnnotation,feign.ReflectiveFeign.newInstance,feign.Util.checkNotNull,feign.Feign.builder,feign.SynchronousMethodHandler.invoke,feign.DeclarativeContract.registerParameterAnnotation"
feign,feign.benchmark.WhatShouldWeCacheBenchmarks.buildAndQuery_fake_cachedContract,71,8,"feign.RequestTemplate.path,feign.DeclarativeContract.registerClassAnnotation,feign.template.Expression.getValue,feign.RequestTemplate.appendQuery,feign.template.QueryTemplate.queryString,feign.RequestTemplate.query,feign.SynchronousMethodHandler.targetRequest,feign.MethodMetadata.configKey,feign.RequestTemplate.queries,feign.RequestTemplate.uri,feign.Response.toBuilder,feign.MethodMetadata.indexToExpander,feign.Types.getRawType,feign.SynchronousMethodHandler.invoke,feign.template.Template.parseTemplate,feign.Response.builder,feign.template.QueryTemplate.expand,feign.SynchronousMethodHandler.executeAndDecode,feign.RequestTemplate.from,feign.template.UriUtils.isAlpha,feign.DeclarativeContract.registerParameterAnnotation,feign.RequestTemplate.header,feign.Types.resolve,feign.template.QueryTemplate.toString,feign.DeclarativeContract.registerMethodAnnotation,feign.RequestTemplate.target,feign.MethodMetadata.template,feign.template.UriUtils.isDigit,feign.Util.emptyToNull,feign.template.HeaderTemplate.from,feign.template.Literal.create,feign.RequestTemplate.resolve,feign.template.Template.expand,feign.template.QueryTemplate.create,feign.Util.isBlank,feign.MethodMetadata.indexToExpanderClass,feign.MethodMetadata.bodyIndex,feign.template.UriUtils.isAbsolute,feign.template.HeaderTemplate.expand,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.Template.toString,feign.RequestTemplate.url,feign.RequestTemplate.extractQueryTemplates,feign.RequestTemplate.splitQueryParameter,feign.template.Template.parseFragment,feign.Feign.configKey,feign.template.QueryTemplate.getValues,feign.Feign.builder,feign.template.UriUtils.encode,feign.template.HeaderTemplate.getValues,feign.template.UriTemplate.create,feign.AsyncResponseHandler.handleResponse,feign.Util.isNotBlank,feign.RequestTemplate.headers,feign.template.UriUtils.isUnreserved,feign.DeclarativeContract.processAnnotationOnClass,feign.RequestTemplate.bodyTemplate,feign.template.UriUtils.isEncoded,feign.Util.isDefault,feign.ReflectiveFeign.newInstance,feign.Util.checkNotNull,feign.RequestTemplate.queryLine,feign.template.Literal.getValue,feign.RequestTemplate.appendHeader,feign.Request.create,feign.template.UriUtils.encodeInternal,feign.Response.caseInsensitiveCopyOf,feign.template.HeaderTemplate.getName,feign.template.Template.encodeLiteral,feign.RequestTemplate.request,feign.template.UriUtils.encodeChunk","feign.DeclarativeContract.registerClassAnnotation,feign.DeclarativeContract.parseAndValidateMetadata,feign.ReflectiveFeign.newInstance,feign.Util.checkNotNull,feign.Feign.builder,feign.Util.emptyToNull,feign.SynchronousMethodHandler.invoke,feign.DeclarativeContract.registerParameterAnnotation"
feign,feign.benchmark.WhatShouldWeCacheBenchmarks.buildAndQuery_fake_cachedFeign,0,0,,
feign,feign.benchmark.WhatShouldWeCacheBenchmarks.parseFeignContract,0,0,,
