Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
imglib2,net.imglib2.PointTest.testLocalizeDoubleArray,0,0,,
imglib2,net.imglib2.PointTest.testLocalizeFloatArray,0,0,,
imglib2,net.imglib2.PointTest.testLocalizeIntArray,0,0,,
imglib2,net.imglib2.PointTest.testLocalizeLongArray,0,0,,
imglib2,net.imglib2.PointTest.testMoveIntArray,0,0,,
imglib2,net.imglib2.PointTest.testMoveIntInt,1,1,",net.imglib2.Point.move",",net.imglib2.Point.move"
imglib2,net.imglib2.PointTest.testMoveLocalizable,0,0,,
imglib2,net.imglib2.PointTest.testMoveLongArray,1,1,",net.imglib2.Point.move",",net.imglib2.Point.move"
imglib2,net.imglib2.PointTest.testMoveLongInt,0,0,,
imglib2,net.imglib2.PointTest.testNumDimensions,0,0,,
imglib2,net.imglib2.PointTest.testPointInt,0,0,,
imglib2,net.imglib2.PointTest.testPointIntArray,0,0,,
imglib2,net.imglib2.PointTest.testPointLocalizable,0,0,,
imglib2,net.imglib2.PointTest.testPointLongArray,0,0,,
imglib2,net.imglib2.PointTest.testSetPositionIntArray,0,0,,
imglib2,net.imglib2.PointTest.testSetPositionIntInt,0,0,,
imglib2,net.imglib2.PointTest.testSetPositionLocalizable,2,2,",net.imglib2.RealPoint.setPosition,net.imglib2.Point.setPosition",",net.imglib2.RealPoint.setPosition,net.imglib2.Point.setPosition"
imglib2,net.imglib2.PointTest.testSetPositionLongArray,0,0,,
imglib2,net.imglib2.PointTest.testSetPositionLongInt,1,1,",net.imglib2.AbstractLocalizable.getLongPosition",",net.imglib2.AbstractLocalizable.getLongPosition"
imglib2,net.imglib2.PointTest.testToString,3,2,",net.imglib2.Point.toString,net.imglib2.RealPoint.toString,net.imglib2.util.Localizables.toString",",net.imglib2.Point.toString,net.imglib2.RealPoint.toString"
imglib2,net.imglib2.RandomAccessTest.testSetPositionAndGet,12,8,"net.imglib2.RealRandomAccessTest.sumCoordinates,net.imglib2.RealPoint.setPosition,net.imglib2.img.array.ArrayImg.randomAccess,net.imglib2.type.numeric.real.DoubleType.getRealDouble,net.imglib2.img.array.ArrayImgs.ints,net.imglib2.type.numeric.real.AbstractRealType.equals,net.imglib2.type.numeric.integer.GenericIntType.equals,net.imglib2.img.array.ArrayRandomAccess.get,net.imglib2.type.numeric.real.AbstractRealType.valueEquals,net.imglib2.img.basictypeaccess.array.AbstractDoubleArray.getValue,net.imglib2.position.FunctionRealRandomAccessible.realRandomAccess,net.imglib2.type.numeric.real.DoubleType.get","net.imglib2.RealRandomAccessTest.sumCoordinates,net.imglib2.RealPoint.setPosition,net.imglib2.img.array.ArrayImg.randomAccess,net.imglib2.type.numeric.real.AbstractRealType.equals,net.imglib2.img.array.ArrayImgs.ints,net.imglib2.type.numeric.integer.GenericIntType.equals,net.imglib2.img.array.ArrayRandomAccess.get,net.imglib2.position.FunctionRealRandomAccessible.realRandomAccess"
imglib2,net.imglib2.RandomAccessibleTest.testGetAt,10,5,"net.imglib2.type.numeric.integer.GenericIntType.valueEquals,net.imglib2.img.array.ArrayRandomAccess.setPosition,net.imglib2.img.array.ArrayImg.randomAccess,net.imglib2.type.numeric.real.AbstractRealType.equals,net.imglib2.img.array.ArrayImgs.ints,net.imglib2.type.numeric.integer.GenericIntType.updateContainer,net.imglib2.type.numeric.integer.GenericIntType.equals,net.imglib2.type.numeric.integer.GenericIntType.setInt,net.imglib2.img.AbstractNativeImg.createLinkedType,net.imglib2.type.numeric.real.AbstractRealType.valueEquals,net.imglib2.type.numeric.real.DoubleType.equals,net.imglib2.position.FunctionRealRandomAccessible.realRandomAccess,net.imglib2.type.numeric.integer.IntType.duplicateTypeOnSameNativeImg,net.imglib2.type.NativeTypeFactory.INT,net.imglib2.RealRandomAccessibleTest.sumCoordinates","net.imglib2.img.array.ArrayRandomAccess.setPosition,net.imglib2.img.array.ArrayImg.randomAccess,net.imglib2.type.numeric.real.AbstractRealType.equals,net.imglib2.img.array.ArrayImgs.ints,net.imglib2.type.numeric.integer.GenericIntType.setInt,net.imglib2.type.numeric.integer.GenericIntType.equals,net.imglib2.position.FunctionRealRandomAccessible.realRandomAccess,net.imglib2.RealRandomAccessibleTest.sumCoordinates"
imglib2,net.imglib2.RealIntervalTest.testRealMaxWithDoubles,0,0,,
imglib2,net.imglib2.RealIntervalTest.testRealMaxWithPositionable,0,0,,
imglib2,net.imglib2.RealIntervalTest.testRealMinWithDoubles,0,0,,
imglib2,net.imglib2.RealIntervalTest.testRealMinWithPositionable,0,0,,
imglib2,net.imglib2.RealLocalizableTest.testGetFloatPosition,0,0,,
imglib2,net.imglib2.RealLocalizableTest.testLocalizeWithDoubles,0,0,,
imglib2,net.imglib2.RealLocalizableTest.testLocalizeWithFloats,0,0,,
imglib2,net.imglib2.RealPointSampleListTest.testCopy,2,1,",net.imglib2.AbstractRealLocalizable.getDoublePosition,net.imglib2.RealPointSampleListTest.positionEquals",",net.imglib2.RealPointSampleListTest.positionEquals"
imglib2,net.imglib2.RealPointSampleListTest.testIteration,2,1,"net.imglib2.RealPointSampleList.cursor,,net.imglib2.RealPointSampleList.iterator",",net.imglib2.RealPointSampleList.iterator"
imglib2,net.imglib2.RealPointSampleListTest.testPosition,3,1,",net.imglib2.AbstractEuclideanSpace.numDimensions,net.imglib2.AbstractRealLocalizable.getDoublePosition,net.imglib2.RealPointSampleListTest.positionEquals",",net.imglib2.RealPointSampleListTest.positionEquals"
imglib2,net.imglib2.RealPointTest.testBck,0,0,,
imglib2,net.imglib2.RealPointTest.testEquals,0,0,,
imglib2,net.imglib2.RealPointTest.testFwd,0,0,,
imglib2,net.imglib2.RealPointTest.testGetDoublePosition,0,0,,
imglib2,net.imglib2.RealPointTest.testGetFloatPosition,0,0,,
imglib2,net.imglib2.RealPointTest.testHashCode,1,1,",net.imglib2.RealPoint.hashCode",",net.imglib2.RealPoint.hashCode"
imglib2,net.imglib2.RealPointTest.testLocalizeDoubleArray,0,0,,
imglib2,net.imglib2.RealPointTest.testLocalizeFloatArray,0,0,,
