Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
vert.x,io.vertx.core.file.FileSystemTest.testReadFile,7,3,",io.vertx.core.buffer.impl.BufferImpl.equals,io.vertx.core.file.impl.FileSystemImpl.readFile,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.BlockedThreadChecker.registerThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals",",io.vertx.core.file.impl.FileSystemImpl.readFile,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.createFile,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals"
vert.x,io.vertx.core.file.FileSystemTest.testReadStream,13,5,",io.vertx.core.buffer.impl.BufferImpl.equals,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.rethrowError,io.vertx.core.file.impl.FileSystemImpl.open,io.vertx.test.core.TestUtils.randomByte,io.vertx.core.impl.AbstractContext.promise,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.file.FileSystemTest.testReadStream,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.impl.VertxImpl.createEventLoopContext,io.vertx.test.core.AsyncTestBase.await",",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.testReadStream,io.vertx.core.file.FileSystemTest.createFile,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open"
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamFetch,9,1,",io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.file.FileSystemTest.testReadStream,io.vertx.core.file.impl.FileSystemImpl.open,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.impl.VertxImpl.getOrCreateContext",",io.vertx.core.file.FileSystemTest.testReadStream"
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamFlowing,0,0,,
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamNoLock,6,3,",io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.open",",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.createFile,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.open"
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamSetReadLength,5,3,",io.vertx.core.buffer.impl.BufferImpl.equals,io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open",",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.createFile,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open"
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamSetReadPos,9,4,",io.vertx.test.core.TestUtils.randomByte,io.vertx.core.buffer.impl.BufferImpl.equals,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.BlockedThreadChecker.registerThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.core.impl.future.FutureImpl.onComplete,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open",",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.createFile,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open"
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamSetReadPosReadLengthBufferSize,0,0,,
vert.x,io.vertx.core.file.FileSystemTest.testReadStreamWithBufferSize,0,0,,
vert.x,io.vertx.core.file.FileSystemTest.testReadSymLink,14,4,",io.vertx.test.core.TestUtils.randomByte,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.BlockedThreadChecker.registerThread,io.vertx.core.file.impl.FileSystemImpl.readSymlinkInternal,io.vertx.core.file.impl.FileSystemImpl.readSymlink,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.impl.VertxImpl.getOrCreateContext",",io.vertx.core.file.impl.FileSystemImpl.readSymlink,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals"
vert.x,io.vertx.core.file.FileSystemTest.testRecursiveCopy,10,3,",io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.createHandler,io.vertx.core.file.FileSystemTest.testCopy,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.core.impl.VertxImpl.createEventLoopContext,io.vertx.core.file.impl.FileSystemImpl.copyRecursiveInternal,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.file.impl.FileSystemImpl.copyRecursive,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.file.FileSystemTest.mkDir",",io.vertx.core.file.FileSystemTest.testCopy,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.FileSystemTest.mkDir"
vert.x,io.vertx.core.file.FileSystemTest.testResumeFileInEndHandler,10,3,",io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.TestUtils.randomBuffer,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.open,io.vertx.core.buffer.impl.BufferImpl.getBytes",",io.vertx.core.file.FileSystemTest.createFile,io.vertx.test.core.TestUtils.randomBuffer,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.open,io.vertx.core.buffer.impl.BufferImpl.getBytes"
vert.x,io.vertx.core.file.FileSystemTest.testSimpleCopy,14,3,"io.vertx.core.file.impl.FileSystemImpl.copyInternal,io.vertx.test.core.TestUtils.randomByte,,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.createHandler,io.vertx.core.file.FileSystemTest.testCopy,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.file.impl.FileSystemImpl.copy,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.file.impl.FileSystemImpl.toCopyOptionSet",",io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.file.FileSystemTest.testCopy"
vert.x,io.vertx.core.file.FileSystemTest.testSimpleCopyFileAlreadyExists,0,0,,
