Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
r2dbc-h2,io.r2dbc.h2.H2ResultTest.toResultRowDescription,7,3,",io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.getNameKeyedColumns,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.H2Row.getColumns,io.r2dbc.h2.H2Result.toResult",",io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.toRow"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.constructorNoColumnMetadata,1,1,",io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.util.Assert.requireNonNull"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.getColumnMetadataIndex,1,1,",io.r2dbc.h2.H2ColumnMetadata.equals",",io.r2dbc.h2.H2ColumnMetadata.equals"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.getColumnMetadataInvalidIndex,3,2,",io.r2dbc.h2.ColumnSource.getColumn,io.r2dbc.h2.H2RowMetadata.getColumnMetadata,io.r2dbc.h2.ColumnSource.getNameKeyedColumns",",io.r2dbc.h2.H2RowMetadata.getColumnMetadata,io.r2dbc.h2.ColumnSource.getNameKeyedColumns"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.getColumnMetadataInvalidName,4,2,",io.r2dbc.h2.ColumnSource.getColumn,io.r2dbc.h2.H2RowMetadata.getColumnMetadata,io.r2dbc.h2.ColumnSource.getColumnName,io.r2dbc.h2.ColumnSource.getNameKeyedColumns,io.r2dbc.h2.ColumnSource.findColumn",",io.r2dbc.h2.H2RowMetadata.getColumnMetadata,io.r2dbc.h2.ColumnSource.getNameKeyedColumns"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.getColumnMetadataName,0,0,,
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.getColumnMetadataNoIdentifier,3,2,",io.r2dbc.h2.ColumnSource.getColumn,io.r2dbc.h2.H2RowMetadata.getColumnMetadata,io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.ColumnSource.getNameKeyedColumns",",io.r2dbc.h2.H2RowMetadata.getColumnMetadata,io.r2dbc.h2.ColumnSource.getNameKeyedColumns"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.getColumnMetadatas,0,0,,
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.toRowMetadata,3,1,",io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.H2ColumnMetadata.toColumnMetadata,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas",",io.r2dbc.h2.H2RowMetadata.toRowMetadata"
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.toRowMetadataNoCodecs,2,1,",io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.H2RowMetadata.toRowMetadata"
