Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testAddEdge,5,2,",org.jgrapht.graph.AbstractGraph.toStringFromSets,org.jgrapht.graph.AsUndirectedGraph.toString,org.jgrapht.graph.GraphDelegator.getEdgeSource,org.jgrapht.graph.GraphDelegator.getEdgeTarget,org.jgrapht.graph.AsUndirectedGraph.addEdge",",org.jgrapht.graph.AsUndirectedGraph.addEdge,org.jgrapht.graph.AsUndirectedGraph.toString"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testAddVertex,3,1,",org.jgrapht.graph.GraphDelegator.addVertex,org.jgrapht.graph.AbstractBaseGraph.containsVertex,org.jgrapht.graph.AbstractBaseGraph.addVertex",",org.jgrapht.graph.GraphDelegator.addVertex"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testDegreeOf,5,1,",org.jgrapht.graph.AbstractBaseGraph.degreeOf,org.jgrapht.graph.GraphDelegator.degreeOf,org.jgrapht.graph.AbstractGraph.assertVertexExist,org.jgrapht.graph.AbstractBaseGraph.containsVertex,org.jgrapht.graph.AsUndirectedGraph.degreeOf",",org.jgrapht.graph.AsUndirectedGraph.degreeOf"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testEdgesOf,0,0,,
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testGetAllEdges,4,1,",org.jgrapht.graph.AsUndirectedGraph.getAllEdges,org.jgrapht.graph.AbstractBaseGraph.getAllEdges,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.getAllEdges,org.jgrapht.graph.GraphDelegator.getAllEdges",",org.jgrapht.graph.AsUndirectedGraph.getAllEdges"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testGetEdge,1,1,",org.jgrapht.graph.AsUndirectedGraph.getEdge",",org.jgrapht.graph.AsUndirectedGraph.getEdge"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testInDegreeOf,3,1,",org.jgrapht.graph.AbstractBaseGraph.degreeOf,org.jgrapht.graph.GraphDelegator.degreeOf,org.jgrapht.graph.AsUndirectedGraph.inDegreeOf",",org.jgrapht.graph.AsUndirectedGraph.inDegreeOf"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testIncomingEdgesOf,0,0,,
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testOutDegreeOf,0,0,,
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testOutgoingEdgesOf,2,1,",org.jgrapht.graph.GraphDelegator.edgesOf,org.jgrapht.graph.AsUndirectedGraph.outgoingEdgesOf",",org.jgrapht.graph.AsUndirectedGraph.outgoingEdgesOf"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testRemoveEdge,0,0,,
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testRemoveVertex,7,1,",org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices,org.jgrapht.graph.AbstractBaseGraph.removeEdge,org.jgrapht.graph.BaseIntrusiveEdgesSpecifics.containsEdge,org.jgrapht.graph.specifics.DirectedSpecifics.removeEdgeFromTouchingVertices,org.jgrapht.graph.specifics.DirectedSpecifics.getEdgeContainer,org.jgrapht.graph.AbstractBaseGraph.removeVertex,org.jgrapht.graph.GraphDelegator.removeVertex,org.jgrapht.graph.AbstractGraph.removeAllEdges,org.jgrapht.graph.AbstractBaseGraph.containsEdge",",org.jgrapht.graph.GraphDelegator.removeVertex"
jgrapht,org.jgrapht.graph.AsUndirectedGraphTest.testToString,3,2,",org.jgrapht.graph.AbstractGraph.toString,org.jgrapht.graph.AbstractGraph.toStringFromSets,org.jgrapht.graph.AsUndirectedGraph.toString",",org.jgrapht.graph.AbstractGraph.toString,org.jgrapht.graph.AsUndirectedGraph.toString"
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.failOnCreationOfUnweightedGraph,0,0,,
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.getEdgeWeightOfE12,0,0,,
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.getEdgeWeightOfE23,0,0,,
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.getEdgeWeightOfE24,0,0,,
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.getEdgeWeightOfLoop,0,0,,
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.getType,2,1,",org.jgrapht.graph.DefaultGraphType.asUnweighted,org.jgrapht.graph.AsUnweightedGraph.getType",",org.jgrapht.graph.AsUnweightedGraph.getType"
jgrapht,org.jgrapht.graph.AsUnweightedGraphTest.setEdgeWeight,1,1,",org.jgrapht.graph.AsUnweightedGraph.setEdgeWeight",",org.jgrapht.graph.AsUnweightedGraph.setEdgeWeight"
