Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactoryTest.testNewImageReaderWithInputStream,14,2,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.canIgnoreMetadata,edu.illinois.library.cantaloupe.config.ConfigurationFactory.getInstance,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactory.newImageReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.config.MapConfiguration.getBoolean,edu.illinois.library.cantaloupe.test.TestUtil.getFixture,edu.illinois.library.cantaloupe.test.TestUtil.getCurrentWorkingDirectory,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.setSource,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.negotiateIIOReader,edu.illinois.library.cantaloupe.test.TestUtil.getFixturePath,edu.illinois.library.cantaloupe.test.TestUtil.getImage,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.createReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.availableIIOReaders,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getBoolean",",edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactory.newImageReader,edu.illinois.library.cantaloupe.test.TestUtil.getImage"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactoryTest.testNewImageReaderWithPath,10,1,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.canIgnoreMetadata,edu.illinois.library.cantaloupe.config.ConfigurationFactory.getInstance,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactory.newImageReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.setSource,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.negotiateIIOReader,edu.illinois.library.cantaloupe.config.MapConfiguration.getBoolean,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.createReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.availableIIOReaders,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getBoolean",",edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactory.newImageReader"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactoryTest.testNewImageReaderWithStreamSource,12,1,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.canIgnoreMetadata,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactory.newImageReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.source.PathStreamFactory.newInputStream,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getString,edu.illinois.library.cantaloupe.processor.codec.JPEGImageReader.getUserPreferredIIOImplementation,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.setSource,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.negotiateIIOReader,edu.illinois.library.cantaloupe.config.MapConfiguration.getBoolean,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.createReader,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.availableIIOReaders,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getBoolean",",edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactory.newImageReader"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageReaderFactoryTest.testSupportedFormats,3,1,",edu.illinois.library.cantaloupe.image.MediaType.equals,edu.illinois.library.cantaloupe.image.MediaType.toFormat,edu.illinois.library.cantaloupe.image.MediaType.toString",",edu.illinois.library.cantaloupe.image.MediaType.toFormat"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactoryTest.testNewImageWriter,11,2,",edu.illinois.library.cantaloupe.processor.codec.JPEGImageWriter.getUserPreferredIIOImplementation,edu.illinois.library.cantaloupe.operation.Encode.setFormat,edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactory.newImageWriter,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.negotiateImageWriter,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.availableIIOWriters,edu.illinois.library.cantaloupe.processor.codec.JPEGImageWriter.getApplicationPreferredIIOImplementations,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getString,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.createWriter,edu.illinois.library.cantaloupe.image.MediaType.toString,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageWriter.setEncode",",edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactory.newImageWriter,edu.illinois.library.cantaloupe.operation.Encode.setFormat"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactoryTest.testNewImageWriterWithUnsupportedFormat,1,1,",edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactory.newImageWriter",",edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactory.newImageWriter"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.ImageWriterFactoryTest.testSupportedFormats,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.JPEG2000KakaduImageReaderTest.testGetHeight,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.JPEG2000KakaduImageReaderTest.testGetNumDecompositionLevels,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.JPEG2000KakaduImageReaderTest.testGetTileHeight,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.JPEG2000KakaduImageReaderTest.testGetTileWidth,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.JPEG2000KakaduImageReaderTest.testGetWidth,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.JPEG2000KakaduImageReaderTest.testGetXMP,0,0,,
